incentive_id,driver_id,incentive_type,offer_date,status,bonus_amount
10254,7c2a47de-a344-4a5d-8587-c74002f5134d,Quest,2025-12-15T22:36:18.922372+00:00,offered,0.0
10255,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-21T01:44:39.922372+00:00,completed,290.3
10256,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-23T20:47:57.922372+00:00,completed,290.3
10257,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-16T13:22:40.922372+00:00,completed,290.3
10258,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-11-02T20:35:41.922372+00:00,completed,290.3
10259,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-11-14T02:52:27.922372+00:00,completed,290.3
10260,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-09-16T19:32:04.922372+00:00,completed,290.3
10261,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-10-09T21:32:58.922372+00:00,completed,290.3
10262,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-09T06:21:55.922372+00:00,completed,290.3
10263,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-10-05T03:10:26.922372+00:00,completed,290.3
10264,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-09-28T12:06:06.922372+00:00,completed,290.3
10265,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-04T09:59:18.922372+00:00,completed,290.3
10266,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-11-23T13:13:30.922372+00:00,completed,290.3
10267,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-09-11T21:49:11.922372+00:00,completed,290.3
10268,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-10-22T06:04:12.922372+00:00,completed,290.3
10269,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-19T01:14:05.922372+00:00,completed,290.3
10270,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-02T11:01:04.922372+00:00,completed,290.3
10271,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2026-01-03T02:34:33.922372+00:00,completed,290.3
10272,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-11-13T01:55:27.922372+00:00,completed,290.3
10273,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-09-20T12:54:56.922372+00:00,completed,290.3
10274,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-09-10T19:24:34.922372+00:00,completed,290.3
10275,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-09-09T20:23:50.922372+00:00,completed,290.3
10276,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-11-22T12:23:29.922372+00:00,completed,290.3
10277,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-25T09:27:37.922372+00:00,completed,290.3
10278,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-11-05T22:26:49.922372+00:00,completed,290.3
10279,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-11-05T17:10:13.922372+00:00,completed,290.3
10280,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-10-20T05:20:35.922372+00:00,completed,290.3
10281,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-10-20T05:56:45.922372+00:00,completed,290.3
10282,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-10-09T12:36:19.922372+00:00,offered,0.0
10283,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-10-30T05:38:57.922372+00:00,offered,0.0
10284,57c21a24-fda7-4071-afa1-d7472315be5c,Quest,2025-12-01T20:07:43.922372+00:00,offered,0.0
10285,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2026-01-01T04:54:08.922372+00:00,completed,1.0
10286,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-10-04T17:46:20.922372+00:00,completed,1.0
10287,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-12-27T04:26:32.922372+00:00,completed,1.0
10288,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-09-11T08:02:24.922372+00:00,completed,1.0
10289,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-11-07T20:53:59.922372+00:00,completed,1.0
10290,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-09-21T17:10:53.922372+00:00,completed,1.0
10291,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-10-15T13:56:45.922372+00:00,completed,1.0
10292,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-12-09T11:24:35.922372+00:00,completed,1.0
10293,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-11-08T16:58:44.922372+00:00,completed,1.0
10294,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-10-28T02:45:23.922372+00:00,completed,1.0
10295,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-09-16T13:07:13.922372+00:00,completed,1.0
10296,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-09-14T03:41:03.922372+00:00,completed,1.0
10297,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2026-01-03T17:30:26.922372+00:00,completed,1.0
10298,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-12-02T13:35:08.922372+00:00,completed,1.0
10299,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-11-12T10:09:56.922372+00:00,completed,1.0
10300,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-12-26T00:43:36.922372+00:00,completed,1.0
10301,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-12-25T18:49:48.922372+00:00,completed,1.0
10302,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-10-20T13:36:11.922372+00:00,completed,1.0
10303,57c21a24-fda7-4071-afa1-d7472315be5c,EV_bonus,2025-12-25T00:26:51.922372+00:00,completed,1.0
10304,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-15T07:37:05.922372+00:00,completed,149.78
10305,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-12T23:16:08.922372+00:00,offered,0.0
10306,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-06T11:02:49.922372+00:00,offered,0.0
10307,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-10T08:13:17.922372+00:00,offered,0.0
10308,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-20T00:57:04.922372+00:00,offered,0.0
10309,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-03T17:07:13.922372+00:00,offered,0.0
10310,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-11T02:04:23.922372+00:00,offered,0.0
10311,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-12T06:38:35.922372+00:00,offered,0.0
10312,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-24T06:25:22.922372+00:00,offered,0.0
10313,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-31T11:24:58.922372+00:00,offered,0.0
10314,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-07T09:12:26.922372+00:00,offered,0.0
10315,2ff74e43-600b-4ede-aa18-ee7efd9dccd0,Quest,2025-12-14T05:33:01.922372+00:00,offered,0.0
10316,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-10-03T18:52:14.922372+00:00,completed,357.42
10317,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-06T08:35:43.922372+00:00,completed,357.42
10318,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-12-22T20:45:07.922372+00:00,completed,357.42
10319,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-12-11T19:19:42.922372+00:00,completed,357.42
10320,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-10-30T04:59:48.922372+00:00,completed,357.42
10321,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-14T10:38:07.922372+00:00,completed,357.42
10322,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-12-02T16:34:42.922372+00:00,completed,357.42
10323,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-12-16T08:13:47.922372+00:00,completed,357.42
10324,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-22T22:42:55.922372+00:00,completed,357.42
10325,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-03T02:27:01.922372+00:00,completed,357.42
10326,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2026-01-01T06:27:41.922372+00:00,completed,357.42
10327,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-23T00:10:00.922372+00:00,completed,357.42
10328,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-24T13:16:44.922372+00:00,completed,357.42
10329,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-12-22T14:24:38.922372+00:00,completed,357.42
10330,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-29T10:19:02.922372+00:00,completed,357.42
10331,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-17T01:11:44.922372+00:00,completed,357.42
10332,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-12-02T21:45:38.922372+00:00,completed,357.42
10333,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-11T21:01:47.922372+00:00,completed,357.42
10334,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-12-25T18:58:12.922372+00:00,completed,357.42
10335,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-10-24T10:48:20.922372+00:00,completed,357.42
10336,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-10-28T14:06:17.922372+00:00,completed,357.42
10337,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-28T11:54:50.922372+00:00,offered,0.0
10338,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-11-24T16:59:01.922372+00:00,offered,0.0
10339,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,Quest,2025-12-09T13:00:30.922372+00:00,offered,0.0
10340,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-09-26T18:57:22.922372+00:00,completed,1.0
10341,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-10-18T22:23:39.922372+00:00,completed,1.0
10342,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-09-27T04:13:01.922372+00:00,completed,1.0
10343,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-10-05T21:30:14.922372+00:00,completed,1.0
10344,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-12-26T20:37:11.922372+00:00,completed,1.0
10345,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-11-26T16:50:29.922372+00:00,completed,1.0
10346,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-12-27T14:46:48.922372+00:00,completed,1.0
10347,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-12-14T07:18:38.922372+00:00,completed,1.0
10348,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-11-20T18:15:01.922372+00:00,completed,1.0
10349,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-09-29T11:43:50.922372+00:00,completed,1.0
10350,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2026-01-03T12:18:49.922372+00:00,completed,1.0
10351,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-11-20T11:22:38.922372+00:00,completed,1.0
10352,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-11-30T05:13:07.922372+00:00,completed,1.0
10353,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-10-29T23:38:45.922372+00:00,completed,1.0
10354,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-11-14T17:47:08.922372+00:00,completed,1.0
10355,2b94e0cb-ab92-4eb4-8d6c-07b1b8148cdc,EV_bonus,2025-10-12T14:21:35.922372+00:00,completed,1.0
10356,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-31T16:27:34.922372+00:00,completed,258.65
10357,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-28T13:25:01.922372+00:00,completed,258.65
10358,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-26T16:44:36.922372+00:00,completed,258.65
10359,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-31T09:55:34.922372+00:00,completed,258.65
10360,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-25T19:27:36.922372+00:00,completed,258.65
10361,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-25T07:24:26.922372+00:00,completed,258.65
10362,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-01T14:20:39.922372+00:00,completed,258.65
10363,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-01T23:15:11.922372+00:00,completed,258.65
10364,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-29T00:41:15.922372+00:00,completed,258.65
10365,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-24T04:42:46.922372+00:00,completed,258.65
10366,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-28T10:18:23.922372+00:00,completed,258.65
10367,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-21T19:42:31.922372+00:00,completed,258.65
10368,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-02T07:26:12.922372+00:00,completed,258.65
10369,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-19T19:27:19.922372+00:00,completed,258.65
10370,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-03T20:52:05.922372+00:00,completed,258.65
10371,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-03T19:04:32.922372+00:00,completed,258.65
10372,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-18T04:11:31.922372+00:00,completed,258.65
10373,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-21T23:02:32.922372+00:00,completed,258.65
10374,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-21T02:09:16.922372+00:00,completed,258.65
10375,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-22T13:05:51.922372+00:00,completed,258.65
10376,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-25T18:50:33.922372+00:00,completed,258.65
10377,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-01T01:25:22.922372+00:00,completed,258.65
10378,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-25T22:56:09.922372+00:00,completed,258.65
10379,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-20T20:32:23.922372+00:00,completed,258.65
10380,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-18T12:57:28.922372+00:00,completed,258.65
10381,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-01T14:44:06.922372+00:00,completed,258.65
10382,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-22T04:16:32.922372+00:00,completed,258.65
10383,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-02T03:51:32.922372+00:00,offered,0.0
10384,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2025-12-28T03:11:16.922372+00:00,offered,0.0
10385,854273aa-ea3a-4686-85bf-3c701066bef3,Quest,2026-01-01T20:27:39.922372+00:00,offered,0.0
10386,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-29T18:42:12.922372+00:00,completed,1.0
10387,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-20T13:29:54.922372+00:00,completed,1.0
10388,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2026-01-02T20:47:29.922372+00:00,completed,1.0
10389,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2026-01-01T02:58:40.922372+00:00,completed,1.0
10390,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-21T02:56:31.922372+00:00,completed,1.0
10391,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-28T03:21:40.922372+00:00,completed,1.0
10392,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-22T13:58:03.922372+00:00,completed,1.0
10393,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-31T01:54:56.922372+00:00,completed,1.0
10394,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-28T07:08:35.922372+00:00,completed,1.0
10395,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-24T12:30:35.922372+00:00,completed,1.0
10396,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-22T17:55:58.922372+00:00,completed,1.0
10397,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2026-01-01T16:26:20.922372+00:00,completed,1.0
10398,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-29T10:56:55.922372+00:00,completed,1.0
10399,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-21T05:22:56.922372+00:00,completed,1.0
10400,854273aa-ea3a-4686-85bf-3c701066bef3,EV_bonus,2025-12-25T23:07:54.922372+00:00,completed,1.0
10401,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-10-27T23:22:31.922372+00:00,completed,421.67
10402,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-10-15T11:32:26.922372+00:00,completed,421.67
10403,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-11-09T16:16:54.922372+00:00,completed,421.67
10404,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-10-30T10:32:51.922372+00:00,completed,421.67
10405,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-12-31T16:17:26.922372+00:00,completed,421.67
10406,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-12-01T06:44:02.922372+00:00,completed,421.67
10407,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-11-11T18:04:24.922372+00:00,completed,421.67
10408,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-10-28T16:49:20.922372+00:00,completed,421.67
10409,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-12-10T10:12:21.922372+00:00,completed,421.67
10410,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-11-15T23:39:38.922372+00:00,completed,421.67
10411,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-10-19T11:09:27.922372+00:00,completed,421.67
10412,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2026-01-04T12:57:55.922372+00:00,completed,421.67
10413,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-10-25T18:11:06.922372+00:00,completed,421.67
10414,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-10-24T13:30:52.922372+00:00,completed,421.67
10415,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-11-14T20:30:37.922372+00:00,completed,421.67
10416,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-12-03T04:31:55.922372+00:00,completed,421.67
10417,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-11-29T20:27:05.922372+00:00,completed,421.67
10418,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-10-14T03:34:51.922372+00:00,completed,421.67
10419,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-12-15T07:47:04.922372+00:00,completed,421.67
10420,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-11-06T04:27:54.922372+00:00,completed,421.67
10421,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-11-07T16:13:46.922372+00:00,completed,421.67
10422,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-12-25T05:07:07.922372+00:00,offered,0.0
10423,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-12-18T18:00:02.922372+00:00,offered,0.0
10424,1e24803b-31b2-449c-b91b-4d4abb2a76d1,Quest,2025-11-29T02:47:52.922372+00:00,offered,0.0
10425,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-12-01T18:16:31.922372+00:00,completed,1.0
10426,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-10-30T11:20:35.922372+00:00,completed,1.0
10427,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-12-02T06:32:35.922372+00:00,completed,1.0
10428,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-10-18T02:24:36.922372+00:00,completed,1.0
10429,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-12-10T16:17:21.922372+00:00,completed,1.0
10430,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-10-18T13:30:08.922372+00:00,completed,1.0
10431,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-11-02T03:09:21.922372+00:00,completed,1.0
10432,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-11-19T00:30:38.922372+00:00,completed,1.0
10433,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-11-09T21:36:10.922372+00:00,completed,1.0
10434,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-11-17T15:04:19.922372+00:00,completed,1.0
10435,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-11-20T03:35:15.922372+00:00,completed,1.0
10436,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-11-11T01:27:30.922372+00:00,completed,1.0
10437,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-12-21T15:15:07.922372+00:00,completed,1.0
10438,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-12-07T22:36:01.922372+00:00,completed,1.0
10439,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-12-24T15:54:56.922372+00:00,completed,1.0
10440,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-12-11T10:39:58.922372+00:00,completed,1.0
10441,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-12-14T22:53:37.922372+00:00,completed,1.0
10442,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-11-14T04:07:27.922372+00:00,completed,1.0
10443,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-10-17T01:01:05.922372+00:00,completed,1.0
10444,1e24803b-31b2-449c-b91b-4d4abb2a76d1,EV_bonus,2025-11-03T04:41:55.922372+00:00,completed,1.0
10445,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-12-01T12:24:09.922372+00:00,completed,326.95
10446,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2026-01-04T10:43:29.922372+00:00,completed,326.95
10447,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-11-20T14:11:28.922372+00:00,completed,326.95
10448,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-26T06:51:30.922372+00:00,completed,326.95
10449,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-10-23T22:52:22.922372+00:00,completed,326.95
10450,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-11T07:39:11.922372+00:00,completed,326.95
10451,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-11-05T11:27:53.922372+00:00,completed,326.95
10452,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-18T01:15:24.922372+00:00,completed,326.95
10453,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-30T12:52:10.922372+00:00,completed,326.95
10454,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-10-09T12:42:15.922372+00:00,completed,326.95
10455,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-11-20T01:58:34.922372+00:00,completed,326.95
10456,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-27T15:52:07.922372+00:00,completed,326.95
10457,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-12-07T03:55:07.922372+00:00,completed,326.95
10458,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-28T17:54:01.922372+00:00,completed,326.95
10459,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-09-09T09:18:30.922372+00:00,completed,326.95
10460,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-18T15:13:22.922372+00:00,completed,326.95
10461,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-09-08T18:08:05.922372+00:00,completed,326.95
10462,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-11-09T05:31:02.922372+00:00,completed,326.95
10463,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-12-07T09:06:33.922372+00:00,completed,326.95
10464,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-10-15T03:52:50.922372+00:00,completed,326.95
10465,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-09-08T15:57:24.922372+00:00,completed,326.95
10466,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-12-04T18:37:30.922372+00:00,completed,326.95
10467,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-11-16T09:00:21.922372+00:00,completed,326.95
10468,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-09-08T10:53:45.922372+00:00,completed,326.95
10469,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-19T07:28:42.922372+00:00,completed,326.95
10470,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-09-20T11:26:04.922372+00:00,completed,326.95
10471,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-11-12T01:21:07.922372+00:00,completed,326.95
10472,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-09-11T17:33:32.922372+00:00,offered,0.0
10473,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-08-14T22:23:47.922372+00:00,offered,0.0
10474,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,Quest,2025-12-02T00:24:20.922372+00:00,offered,0.0
10475,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,EV_bonus,2025-11-28T20:28:21.922372+00:00,completed,1.0
10476,2302fc15-5e1d-49eb-8a21-9ff91186d9d3,EV_bonus,2025-08-13T01:03:56.922372+00:00,completed,1.0
